label,youtube_id,time_start,time_end,split
pillow fight,b0-j2fKsJ0Q,17,27,validate
doing sudoku,b020w-iM9L0,305,315,validate
closing door,b07ss4yCJXo,0,10,validate
playing cymbals,b08PLDNxkEo,91,101,validate
stretching leg,b08y5tL3T78,295,305,validate
playing nose flute,b0GOVvlWdQk,45,55,validate
playing bass guitar,b0HSEMeXHl4,99,109,validate
reading book,b0I32zTQ-cQ,151,161,validate
treating wood,b0Mkdr9iMVo,10,20,validate
playing trumpet,b0PQaxwIANE,43,53,validate
smoking hookah,b0PXzG6_1eE,155,165,validate
tap dancing,b0QonOqLIDg,37,47,validate
looking in mirror,b0SQswBrnmQ,0,10,validate
rolling eyes,b0UcwU4dprE,0,10,validate
push up,b0YR134L938,0,10,validate
polishing furniture,b0YZwK6wGyE,215,225,validate
preparing salad,b0_TrwFZz4E,1661,1671,validate
carrying weight,b0cHxx-0XbA,28,38,validate
carrying weight,b0etJrYyZLc,25,35,validate
juggling balls,b0faSa2NIl4,0,10,validate
breaking glass,b0kQ2blXt5Q,77,87,validate
water sliding,b0q9glmdcbc,3,13,validate
climbing a rope,b0wcn4mB8G8,21,31,validate
playing bagpipes,b0ypEQdojiE,12,22,validate
breaking glass,b0zS1q5ONYo,0,10,validate
curling eyelashes,b12vDWHI-Nw,63,73,validate
ski ballet,b19Ap9daru0,60,70,validate
water skiing,b1AyjQnfh0A,23,33,validate
playing cymbals,b1E-8SDZTdA,71,81,validate
taking photo,b1EEZ1IyU_M,228,238,validate
pillow fight,b1LgKmT-ZY4,27,37,validate
catching or throwing baseball,b1OtSiSbk0k,0,10,validate
plastering,b1PwGL1uLKs,116,126,validate
rope pushdown,b1UPq3cTBbg,18,28,validate
playing rounders,b1WGpNSkLGA,231,241,validate
playing cymbals,b1ZLjcnu8ig,9,19,validate
cooking egg,b1ZhaTwXTD0,1100,1110,validate
yoga,b1_cwVzFHec,196,206,validate
kissing,b1g0Jwb_SVU,4,14,validate
picking blueberries,b1gl4p2kcis,27,37,validate
pillow fight,b1iBCqEpXm0,45,55,validate
pillow fight,b1kanIHdMKw,315,325,validate
pillow fight,b1njSdu7wuQ,67,77,validate
push up,b1os8UUThQs,0,10,validate
pouring wine,b1r0i2GJSig,4,14,validate
triple jump,b1s0mTphpxY,0,10,validate
playing nose flute,b1sIMXvpIJM,0,10,validate
hurdling,b1sl7fXoZRY,32,42,validate
looking in mirror,b1uZV0lJt8M,0,10,validate
playing rounders,b1vWWhlP_IM,0,10,validate
letting go of balloon,b24Hu86S2AI,48,58,validate
swimming with sharks,b27U0AdKzbY,9,19,validate
push up,b27ZGq3Wxo4,17,27,validate
pillow fight,b2BZ_HUXsuM,20,30,validate
plastering,b2DvaCuzLBA,210,220,validate
jumping sofa,b2HTdktYSbc,7,17,validate
swimming with dolphins,b2He5XDqD0A,0,10,validate
kicking soccer ball,b2IxQ-IvEVA,21,31,validate
playing cricket,b2NTXlKIDXo,3,13,validate
shooting basketball,b2O0cN3v33s,30,40,validate
ski ballet,b2TaFQaAYUU,1,11,validate
water sliding,b2UymPAbXSk,8,18,validate
stretching leg,b2VSbRSIZpk,58,68,validate
playing accordion,b2XcPN738dc,51,61,validate
waxing armpits,b2Xu3Sc3z30,331,341,validate
separating eggs,b2eHr-1_b_I,14,24,validate
juggling balls,b2h3tJ_2nUk,107,117,validate
eating nachos,b2ogFe3D48c,4,14,validate
saluting,b2smg3XyYAI,311,321,validate
sword swallowing,b2zDYW7vYts,25,35,validate
being in zero gravity,b3-DByMZaSE,63,73,validate
cooking sausages (not on barbeque),b3-wDW2EQqw,62,72,validate
sanding wood,b30M0S0Oirs,79,89,validate
pulling espresso shot,b31bUAwmcxk,28,38,validate
fly tying,b33NUP-EiJE,235,245,validate
using a microscope,b34PfWNJnPE,30,40,validate
playing flute,b38dGmcFyWs,6,16,validate
shooting basketball,b3E-bloCfu4,0,10,validate
vacuuming floor,b3KFbEWMCME,1,11,validate
playing road hockey,b3O_c3GMKhQ,123,133,validate
playing mahjong,b3d7cqi7jF8,23,33,validate
ski ballet,b3fPWgUVrbk,40,50,validate
surfing crowd,b3gU6IWcFEI,13,23,validate
playing mahjong,b3hknSEJgO8,109,119,validate
clean and jerk,b3k1LMveZc8,4,14,validate
closing door,b3ntnqUFQrc,22,32,validate
kissing,b3q6FV1WaG8,11,21,validate
tapping pen,b3qy7ZL6ZcY,48,58,validate
jumping sofa,b3uJtPUt0mE,14,24,validate
checking tires,b3voKjwH0Ig,21,31,validate
closing door,b3xd9QQsmJI,32,42,validate
taking photo,b40_20f3d-I,139,149,validate
reading book,b45sorbQgd8,17,27,validate
jumping sofa,b47-vo_AUc0,19,29,validate
ski ballet,b4Aeuh3pXv8,0,10,validate
breaking glass,b4EfU33Y-yM,37,47,validate
cutting cake,b4FNJPHzkuU,31,41,validate
spinning plates,b4Q-Zi9AJuQ,2,12,validate
vacuuming car,b4SQWCCLjyE,119,129,validate
playing shuffleboard,b4b6YkxsHk4,0,10,validate
taking photo,b4hhI3WmA7s,7,17,validate
surfing crowd,b4k2reSse4A,46,56,validate
being in zero gravity,b4kpnohSAvM,91,101,validate
grooming cat,b4u1dajIyDs,70,80,validate
petting horse,b4vDcDGEAbY,76,86,validate
decoupage,b4xIxEA7pNw,101,111,validate
playing slot machine,b4yHuDKpe7g,24,34,validate
kicking soccer ball,b504CSTSOgY,24,34,validate
parasailing,b57blnC3ZlY,108,118,validate
playing nose flute,b5EA5gAJbfo,192,202,validate
poaching eggs,b5NPKbHISyU,28,38,validate
playing shuffleboard,b5PS4DuT1Fs,18,28,validate
riding a bike,b5RyuOke_g0,54,64,validate
playing trumpet,b5T9gmRyulA,3,13,validate
opening coconuts,b5W70fAEgkQ,72,82,validate
ski ballet,b5X8kORazmM,5,15,validate
clean and jerk,b5aJBYELLcg,0,10,validate
being in zero gravity,b5iAAybnsAg,8,18,validate
hurdling,b5p56JsdMHQ,0,10,validate
faceplanting,b5rMWPJakC8,0,10,validate
playing slot machine,b5rmP9iYgSw,173,183,validate
smoking hookah,b5t4pgIzUXo,1,11,validate
carving wood with a knife,b60d7CJi7VA,229,239,validate
making pizza,b62M0hhlBgw,28,38,validate
picking blueberries,b631hD6sSEg,126,136,validate
looking in mirror,b67vkrUsDsc,35,45,validate
mixing colours,b6FM8HZ0nXs,15,25,validate
cracking neck,b6MVm61c1I0,18,28,validate
spraying,b6N2I0TfY4g,273,283,validate
biking through snow,b6RJpNfZkuo,6,16,validate
catching fish,b6TyQY5FKyo,117,127,validate
playing accordion,b6c0jZHvM7M,35,45,validate
shoveling snow,b6lM9VYsztc,0,10,validate
looking in mirror,b6oECyF78bU,67,77,validate
bouncing ball (not juggling),b6uU_8F7ahk,0,10,validate
tying knot (not on a tie),b6vVtgZnNkY,85,95,validate
shaving legs,b6wbtJmJ9T4,580,590,validate
hurdling,b718Zk0wyAQ,23,33,validate
tapping guitar,b71H15dOqXw,526,536,validate
cutting cake,b725SFksci4,27,37,validate
swimming with dolphins,b72JSixXeTQ,13,23,validate
clean and jerk,b72Woquwp2M,46,56,validate
catching or throwing baseball,b75mw5MUSGQ,4,14,validate
poaching eggs,b77a4HJ0QCI,57,67,validate
rope pushdown,b7BAcnitY5U,0,10,validate
mixing colours,b7H3n3QQEXI,67,77,validate
plastering,b7HpFmftl6s,194,204,validate
tapping pen,b7JfvRpM_Yk,8,18,validate
dyeing hair,b7SOGFiMy3U,23,33,validate
treating wood,b7WCKMnDuvM,502,512,validate
stretching leg,b7ZPfeNkLRc,0,10,validate
swimming with sharks,b7bSepcICKA,34,44,validate
playing accordion,b7brdJPGIZs,52,62,validate
plastering,b7cxqK8NCZ0,6,16,validate
pulling rope (game),b7ei0IdHQds,11,21,validate
sailing,b7f5N65Hc7s,140,150,validate
kissing,b7rRCxMf9Y4,5,15,validate
surfing crowd,b81Jj_83YK0,6,16,validate
making pizza,b83d9Lts27g,28,38,validate
cooking egg,b85h_ujZ_vg,91,101,validate
shooting basketball,b86Kt9sLock,5,15,validate
milking goat,b8EtzZwk7Zs,208,218,validate
chasing,b8Gjk9Ea4CM,0,10,validate
changing oil,b8HWgW9_Q2g,127,137,validate
pull ups,b8MNl0akNk4,2,12,validate
cleaning toilet,b8OAmHixTOM,132,142,validate
mixing colours,b8Ok3G65-HE,97,107,validate
laying decking,b8QZ29SBFZA,120,130,validate
vacuuming floor,b8RJgRKdyXE,0,10,validate
historical reenactment,b8SYWgxA__0,90,100,validate
pillow fight,b8Txw3viSHw,33,43,validate
tapping guitar,b8XnfnYXspk,2,12,validate
mixing colours,b8d-DYh64bY,408,418,validate
curling eyelashes,b8iysa7GqyE,13,23,validate
listening with headphones,b8j5hs5FBno,33,43,validate
busking,b8jBRLTE9tU,38,48,validate
playing accordion,b8nDCwJ0YiE,45,55,validate
playing tennis,b8nLommKW4s,48,58,validate
peeling apples,b8nsUs5E7d4,8,18,validate
grooming cat,b8wXWw_z6bo,6,16,validate
playing rounders,b9-A21kG5FM,18,28,validate
playing bass guitar,b9-qwd4Ql8Q,46,56,validate
triple jump,b91QyJ0TRAI,0,10,validate
shoot dance,b91xsz6MJek,106,116,validate
water sliding,b92_ww96Kzw,7,17,validate
surfing crowd,b94yAsBq1sc,6,16,validate
listening with headphones,b96E_sO9LRc,57,67,validate
picking blueberries,b96QDw6ft2s,14,24,validate
faceplanting,b9AjjYrziFM,5,15,validate
poaching eggs,b9Ak3foFJCI,7,17,validate
vacuuming floor,b9BmRYf4o3M,0,10,validate
pillow fight,b9CTLNwLcG8,508,518,validate
spinning plates,b9H9byJfYFY,15,25,validate
putting wallpaper on wall,b9Jy6HkL4HI,176,186,validate
stacking dice,b9Vnhec6exY,21,31,validate
picking blueberries,b9XYGFU29fY,42,52,validate
being in zero gravity,b9XZLrpnGw8,2,12,validate
playing slot machine,b9ZDNXkDUWg,154,164,validate
petting horse,b9ZLrlQrHK4,5,15,validate
laying decking,b9eI7xn8YpM,158,168,validate
cooking on campfire,b9kivtvKxDE,16,26,validate
uncorking champagne,b9l3Vj7G2is,4,14,validate
carrying weight,b9skJWwlMY8,33,43,validate
playing trumpet,b9t0q4wW_sE,61,71,validate
water skiing,b9vdZHW0lZ8,2,12,validate
breaking glass,bA3pq_j6ZCI,3,13,validate
hurdling,bA8_aTj6NoI,0,10,validate
closing door,bAAMEDUorSs,22,32,validate
tying knot (not on a tie),bADHRlAVGWI,6,16,validate
playing flute,bAE5dpUOQQw,39,49,validate
playing piccolo,bAE5dpUOQQw,42,52,validate
shooting off fireworks,bAH31r_Ma4w,0,10,validate
using a microscope,bAHDRajIjcs,36,46,validate
stacking dice,bAHQc0_Kk6I,151,161,validate
push up,bAJh272dKCo,48,58,validate
playing cymbals,bAL1os7lC7o,49,59,validate
entering church,bAMCk9IJGls,129,139,validate
parasailing,bAOAyKCv-lo,75,85,validate
playing saxophone,bAQ_9kbDhdg,40,50,validate
dyeing hair,bASk3BYFLgE,3,13,validate
saluting,bAVqdaeg41g,2,12,validate
sanding wood,bAY6Fytxpok,0,10,validate
playing accordion,bAZjbkZyPy4,26,36,validate
stretching arm,bAZrT1aeP5s,4,14,validate
mixing colours,bAbGWmKvMSY,87,97,validate
dyeing hair,bAcgRAQvy4w,27,37,validate
shot put,bAcmXvC0SW4,9,19,validate
peeling banana,bAezPjalFBI,20,30,validate
seasoning food,bAkLP0r6Fjk,122,132,validate
decoupage,bAsY7vJPQ3Y,60,70,validate
making pizza,bAxOGdR32UQ,95,105,validate
playing accordion,bAzI6L4eL7A,39,49,validate
salsa dancing,bB2rDmm3bis,26,36,validate
treating wood,bB3bVlBGzIQ,329,339,validate
golf driving,bB6H7OI5AjI,72,82,validate
closing door,bB6gnVSdcbM,1,11,validate
dealing cards,bBANlXGgneE,711,721,validate
curling eyelashes,bBDkGKMH5qw,76,86,validate
playing drums,bBFW-sIHaow,45,55,validate
pulling espresso shot,bBIlUTtzWeA,137,147,validate
cutting cake,bBJ-qUcQMBg,35,45,validate
carving wood with a knife,bBJiGwGHnY0,31,41,validate
kissing,bBMzy2iPEHI,0,10,validate
sailing,bBOu61tv27s,82,92,validate
stacking dice,bBR-ldTuyfY,59,69,validate
cutting cake,bBTrX5eoxJU,37,47,validate
opening coconuts,bBakrQ7AQW4,10,20,validate
tapping guitar,bBdzJ618l7U,0,10,validate
carving wood with a knife,bBfo7At7fws,661,671,validate
parasailing,bBh_vksaffg,12,22,validate
picking apples,bBi4jg6CqdY,155,165,validate
jumping sofa,bBiGRfurYj4,0,10,validate
cooking egg,bBjKq0rFyY0,195,205,validate
surfing crowd,bBl1gjt5djw,12,22,validate
shoveling snow,bBll4wNfYw4,338,348,validate
playing controller,bBmsoNz_so8,596,606,validate
taking photo,bBnNlPKOM84,13,23,validate
busking,bBne7nUNA2k,60,70,validate
brushing floor,bBs2aeAE1vA,72,82,validate
sharpening pencil,bBtHOxargps,5,15,validate
laying decking,bBtZTk_CISE,12,22,validate
carrying weight,bBvQGdo2NvU,52,62,validate
making pizza,bBvXUpuBQxY,1,11,validate
catching or throwing baseball,bByaFirvfW8,20,30,validate
playing cymbals,bCAps9eGdjo,102,112,validate
carving marble,bCJukcAzpeI,181,191,validate
stretching leg,bCLk-jH17Ik,217,227,validate
water sliding,bCMzczkxuHk,70,80,validate
cutting cake,bCPF4yOGg5w,3,13,validate
pouring wine,bCPwGxHVdrs,2,12,validate
juggling balls,bCTLtrjLvEA,15,25,validate
salsa dancing,bCUUCoDT1Ok,254,264,validate
battle rope training,bCUtM3fTIKg,24,34,validate
doing sudoku,bCZ64Y5USQc,96,106,validate
listening with headphones,bCZ8MHxRd7c,463,473,validate
vacuuming car,bC_xMjoclgU,210,220,validate
water sliding,bCddlFymnIg,43,53,validate
rope pushdown,bChQSlxYhDk,0,10,validate
bartending,bCiNJy2eThQ,1,11,validate
sailing,bCj52f1HKn4,69,79,validate
letting go of balloon,bCwDmszF0UM,74,84,validate
embroidering,bD2JLdVr5RY,28,38,validate
uncorking champagne,bD4-IX9ylR4,2,12,validate
stacking dice,bD4vYV8GR3U,5,15,validate
triple jump,bDH8H_pynBE,0,10,validate
karaoke,bDLlvGktXLo,14,24,validate
kicking soccer ball,bDQ_kY4MKck,9,19,validate
looking in mirror,bDfa6dIfpu4,19,29,validate
blowing out candles,bDtnwGuhOpM,29,39,validate
vacuuming floor,bDtsPNlNU64,0,10,validate
carrying weight,bDuulQCJiAU,23,33,validate
uncorking champagne,bDxmxIYdIGU,7,17,validate
shaking head,bE-oapugtGQ,26,36,validate
push up,bE-u0o5IdaQ,62,72,validate
playing nose flute,bE0lXQDltz0,15,25,validate
shooting basketball,bE3sPI4dc1Q,0,10,validate
breaking glass,bE9mZNVPJBI,12,22,validate
making pizza,bEDIkXI99jg,223,233,validate
surveying,bEE0Fnjp4Hk,153,163,validate
embroidering,bEL0AHJsG3E,6,16,validate
triple jump,bEPpzdYEjRs,25,35,validate
swimming with sharks,bEQBi__Zl40,41,51,validate
shooting basketball,bERM05SoIkw,295,305,validate
faceplanting,bEUMToGJolg,1,11,validate
doing sudoku,bEX1qc6HZw4,3,13,validate
milking goat,bEZA15NTbaw,201,211,validate
historical reenactment,bEZL96jp2QQ,57,67,validate
shoveling snow,bEaZP9q2II4,4,14,validate
curling eyelashes,bEhB-tdfLIc,125,135,validate
being in zero gravity,bEioRRZQAp8,7,17,validate
tap dancing,bEkzA9En1DY,48,58,validate
singing,bErbD-OnfD8,43,53,validate
pouring milk,bEz8j4jV9wc,50,60,validate
kissing,bEzvXMLCcD4,75,85,validate
surfing crowd,bF3mWf0lR2I,17,27,validate
being in zero gravity,bF8TYkqJivw,2,12,validate
polishing furniture,bFA7hz53Q9U,130,140,validate
kissing,bFBIkfQmCAk,0,10,validate
stacking dice,bFC2V29Mo6I,277,287,validate
sign language interpreting,bFLPnING80g,210,220,validate
being in zero gravity,bFMWt_OHArw,802,812,validate
tapping pen,bFOsTaMkjH0,0,10,validate
playing flute,bFW9Fg5GMe4,0,10,validate
entering church,bFaVwzm8Nws,54,64,validate
water sliding,bFigvaXbpzA,0,10,validate
spraying,bFkArj3xG00,21,31,validate
playing mahjong,bFl-DFQd0j8,122,132,validate
cooking sausages (not on barbeque),bFnBzYIHCoI,49,59,validate
battle rope training,bFoctbSehOU,0,10,validate
triple jump,bFqzoLWkZfM,11,21,validate
twiddling fingers,bFs4uWEXy_E,10,20,validate
triple jump,bFuRZlqC5nU,10,20,validate
spraying,bFvtSuTAvpc,15,25,validate
stretching leg,bG-JNjs2TsI,39,49,validate
pulling espresso shot,bG-Lbq3YRr4,16,26,validate
cooking egg,bG06mGByHoU,2,12,validate
spinning plates,bG1Sp529QLE,77,87,validate
being in zero gravity,bG3hG3iB5S4,45,55,validate
ski ballet,bGDXBb5ngQk,14,24,validate
snorkeling,bGDw25tvQ0Y,19,29,validate
playing flute,bGDywl6hx_s,0,10,validate
brushing floor,bGJtFU-22XQ,23,33,validate
playing harmonica,bGL_3Si5Jco,42,52,validate
swimming with sharks,bGRIWlg6ZZ4,60,70,validate
picking blueberries,bGUbpLDFiYY,17,27,validate
catching or throwing baseball,bGVskm9oICk,23,33,validate
riding a bike,bGXD9n72mhY,13,23,validate
looking in mirror,bGZaaswAZXk,24,34,validate
faceplanting,bGaRV2tylPM,0,10,validate
laughing,bGazZPvrAfQ,154,164,validate
cooking egg,bGbaQNI05wo,239,249,validate
stretching arm,bGdG7FdMPPg,104,114,validate
doing laundry,bGdjjsWDMZg,1,11,validate
playing badminton,bGg-HYPQuQg,5,15,validate
battle rope training,bGllhiVuK44,9,19,validate
riding a bike,bGm3nSRbsaY,40,50,validate
playing saxophone,bGul2nCPEnE,28,38,validate
playing ukulele,bGwcJMl1Qtw,178,188,validate
plastering,bH25NOTpOws,48,58,validate
shooting off fireworks,bH5nn7j8Usc,260,270,validate
catching fish,bH6gFjfDiGQ,11,21,validate
curling eyelashes,bHDhEf1m37g,289,299,validate
surveying,bHS8A1iiUfI,19,29,validate
opening bottle (not wine),bHTWcxvU6tw,9,19,validate
shaking head,bHXdqtW6sno,174,184,validate
picking apples,bHaMY2aeQPk,169,179,validate
chasing,bHbQu6w8S6o,0,10,validate
salsa dancing,bHepcm-nWNY,45,55,validate
saluting,bHfW8HEsbPs,99,109,validate
embroidering,bHgIWQ2qpSA,339,349,validate
vacuuming car,bHl_OqOoAkQ,29,39,validate
jumping into pool,bHmPPBXxUyY,3,13,validate
battle rope training,bHtWooO-4Dw,8,18,validate
milking goat,bHvH4d9rEj0,178,188,validate
push up,bHyEpxLDULM,0,10,validate
snowboarding,bHziElkpcCg,0,10,validate
playing ping pong,bHzuvdjsb4U,4,14,validate
cooking sausages (not on barbeque),bI0JnQGwcRg,91,101,validate
sanding wood,bI3hAr_m8KM,68,78,validate
sanding wood,bIC4HFfIpZc,13,23,validate
playing cymbals,bIGmWKvFIqQ,19,29,validate
being in zero gravity,bIL4sBYW8B4,390,400,validate
battle rope training,bISm--gTSfU,50,60,validate
doing sudoku,bIVopYbRIak,1084,1094,validate
entering church,bIYiy6eiCYg,172,182,validate
playing shuffleboard,bIbh47CLdQo,22,32,validate
carving wood with a knife,bIfy6F8SFzk,72,82,validate
shooting off fireworks,bIh15zc0Z0o,2,12,validate
poaching eggs,bIhofS1hujM,116,126,validate
making a sandwich,bIn1PxNojAQ,165,175,validate
filling cake,bInfod1oJ54,12,22,validate
polishing furniture,bInx_YOoft4,162,172,validate
decoupage,bIoGdTB2bt0,494,504,validate
using bagging machine,bIpwIAq2ivo,15,25,validate
picking blueberries,bIt5GiMtGAE,261,271,validate
vacuuming car,bIvx5apA7jI,0,10,validate
cooking on campfire,bIvyWdQuFrs,45,55,validate
juggling balls,bJ39qSwGV38,87,97,validate
embroidering,bJ6fCxZP2xU,211,221,validate
unloading truck,bJA6DuTg2dQ,76,86,validate
surveying,bJERooRHiTU,52,62,validate
walking the dog,bJFuEPwCN-g,0,10,validate
snowboarding,bJFxp0Lewuo,177,187,validate
riding mule,bJHu4Tvo6bY,213,223,validate
dealing cards,bJMyudRqX10,63,73,validate
cleaning pool,bJPVrq0Dz-g,59,69,validate
skiing slalom,bJPr9uHIbo4,45,55,validate
dealing cards,bJQGGeEuYA4,43,53,validate
decoupage,bJQqGmXZZN8,536,546,validate
stacking dice,bJRo5LKKlAU,10,20,validate
waxing armpits,bJYJvnIIfM0,38,48,validate
peeling banana,bJcpjqaSeyo,10,20,validate
stretching arm,bJft5e98VVY,3,13,validate
historical reenactment,bJg5vfXU1Tw,1008,1018,validate
playing mahjong,bJiqLqr9nrc,0,10,validate
jumping sofa,bJpdduCrFDw,16,26,validate
playing road hockey,bJqbK3L_MTc,45,55,validate
pouring milk,bJtPKtlG8jI,45,55,validate
bouncing ball (not juggling),bJvHx8nXbmI,0,10,validate
climbing a rope,bJy09yX270Y,15,25,validate
treating wood,bK-kp3IQEHw,73,83,validate
polishing furniture,bK-kp3IQEHw,97,107,validate
stretching arm,bK8BKUgm9S8,61,71,validate
playing mahjong,bKQPq34xpkE,22,32,validate
marching,bKTehyWXGss,137,147,validate
pouring milk,bKobizMhpbQ,6,16,validate
cutting cake,bKpUnla0sRE,19,29,validate
scrambling eggs,bKx_4KiOw80,79,89,validate
carving marble,bL2171w2qcs,154,164,validate
vacuuming floor,bL6zcouDY1I,2,12,validate
herding cattle,bLPKm19i0Gw,65,75,validate
being in zero gravity,bLR6uLdzHAU,287,297,validate
carving wood with a knife,bLTj8azobV0,302,312,validate
playing flute,bLWO9C9kglY,1,11,validate
playing ping pong,bLcsmIh9rd4,18,28,validate
seasoning food,bLjpr8QinUs,51,61,validate
brushing teeth,bLw2JvO8SV4,2,12,validate
playing mahjong,bM-LwhdEwJk,2,12,validate
playing flute,bM-NjGmvO8k,126,136,validate
playing piccolo,bM-NjGmvO8k,127,137,validate
playing dominoes,bM23dkrxZNM,23,33,validate
petting horse,bM2_hSJlkQ4,251,261,validate
pulling rope (game),bM6vXHSd0hU,2,12,validate
taking photo,bM7nnNvyReA,75,85,validate
playing rounders,bMECHvZh79Y,10,20,validate
cheerleading,bMKWNjC1-Mo,67,77,validate
pulling espresso shot,bMKh9XGcgZU,29,39,validate
zumba,bMKtbnq32kI,0,10,validate
singing,bMNqev4eLK8,3,13,validate
getting a piercing,bMOeUJER9-g,51,61,validate
waxing armpits,bMbD7QF4HcU,15,25,validate
surveying,bMlGLSwHfeA,248,258,validate
dyeing hair,bMnFPoeqZhk,104,114,validate
planting trees,bMszqsXk_HQ,246,256,validate
chasing,bMxwI3-9M3g,0,10,validate
getting a piercing,bN-BkgAGvlI,28,38,validate
playing piccolo,bN-aP-PQAXA,29,39,validate
pouring milk,bN2pL9-t_FM,33,43,validate
looking in mirror,bN3fAQDJUoI,9,19,validate
shoot dance,bN56snrWMSA,4,14,validate
herding cattle,bNFheWGuL9U,0,10,validate
playing rounders,bNHYlQRIFgI,0,10,validate
packing,bNJLTMpf1as,329,339,validate
playing shuffleboard,bNLM3rpXvEI,8,18,validate
taking photo,bNUQ3DI6kpA,440,450,validate
skiing slalom,bNXwQ6l2K8w,2877,2887,validate
making pizza,bNe1U5_vo8E,96,106,validate
being in zero gravity,bNl0wm0YKZg,125,135,validate
triple jump,bNn7gY9CPxg,3,13,validate
mixing colours,bNnlz_4xJD0,45,55,validate
peeling banana,bNpALg_tuKY,82,92,validate
dyeing hair,bNp_JXFEMzk,107,117,validate
battle rope training,bNtPytalTlQ,125,135,validate
saluting,bNtq7eyrz2I,18,28,validate
waxing armpits,bNurEqBPzPU,99,109,validate
waxing armpits,bO9MwkCpvwQ,214,224,validate
moving furniture,bOL0aAwxDdQ,0,10,validate
swimming with sharks,bONzVYPvVYY,185,195,validate
reading book,bOVBOzyygJM,5,15,validate
opening bottle (not wine),bOXH_a99KpM,50,60,validate
