label,youtube_id,time_start,time_end,split
zumba,PyGsYFhOwsA,32,42,validate
punching person (boxing),PyOSQkS-rNM,46,56,validate
gymnastics tumbling,PyansfPwG2M,21,31,validate
water sliding,PycZ1Ob4AZo,0,10,validate
fixing hair,Pyo4z3_2luE,0,10,validate
cleaning shoes,Pyp6-89K5eM,125,135,validate
snorkeling,Pyus_z_FaEY,0,10,validate
headbutting,PzD2BkZye2U,13,23,validate
cracking knuckles,PzHICqR5188,0,10,validate
busking,PzZ_RCArGRg,72,82,validate
throwing axe,Pze32jdRsVc,13,23,validate
cutting apple,Pze8HkKkFZ4,0,10,validate
playing tennis,PztvYcSI9Xg,1,11,validate
front raises,PzuXs8suQAU,28,38,validate
opening wine bottle,Q-408IAZbkc,20,30,validate
welding,Q-8jzfMswOQ,108,118,validate
licking,Q-97hExjlpg,16,26,validate
folding paper,Q-sORCU8iuM,11,21,validate
drumming fingers,Q-srxcBMN94,169,179,validate
carving ice,Q-v_9NA7Ioc,65,75,validate
chiseling stone,Q-xKbHyImUA,20,30,validate
folding napkins,Q01ZaDnQCek,33,43,validate
acting in play,Q028jHG_KbY,218,228,validate
shearing sheep,Q05zIIAYyIc,4,14,validate
trapezing,Q0HDSdCerA4,5,15,validate
faceplanting,Q0ITIDt6Z7E,4,14,validate
playing darts,Q0MhkuwuZhI,19,29,validate
jumpstyle dancing,Q1K-18XBrQo,4,14,validate
hurdling,Q1K5AAhUbJk,13,23,validate
throwing snowballs,Q1WHhku2QsY,287,297,validate
skipping stone,Q1Yy8rShso0,0,10,validate
bee keeping,Q1iCbWf13TY,0,10,validate
tapping pen,Q1lghS_xFT4,87,97,validate
laying concrete,Q1nwF4FUlt4,71,81,validate
jumping bicycle,Q1s3WrkvyDU,0,10,validate
tobogganing,Q2-OmWB4YV0,0,10,validate
cosplaying,Q2KrU2Ovhrk,0,10,validate
square dancing,Q2StmtmBUrM,3,13,validate
feeding fish,Q2UeEFabhBE,4,14,validate
hopscotch,Q2hOe-uKf_M,0,10,validate
moon walking,Q2lkaaO5Gaw,0,10,validate
extinguishing fire,Q2ucE5hbfKk,38,48,validate
planting trees,Q2wZ18KJyhc,43,53,validate
scrambling eggs,Q33Rs-kmzHs,70,80,validate
using inhaler,Q35jZhHQOZw,25,35,validate
grinding meat,Q3LVV5tV5YY,14,24,validate
playing polo,Q3Og00zEr10,42,52,validate
pushing wheelbarrow,Q3XUZPXWwaA,7,17,validate
cleaning gutters,Q3qThfNE6qc,84,94,validate
laying bricks,Q3rjkdRoXM4,173,183,validate
tapping pen,Q3xMWbwMBWU,0,10,validate
hugging (not baby),Q3xOymnuz2s,81,91,validate
playing harmonica,Q49O1qh5Rjc,116,126,validate
scrapbooking,Q4K-FrW7M8U,143,153,validate
punching person (boxing),Q4RaZsjdxsA,3,13,validate
riding unicycle,Q4fn-p5QFu4,11,21,validate
smelling feet,Q4hpir8M4RU,6,16,validate
tackling,Q4jN_ihiRWM,0,10,validate
surfing water,Q4kAb9-wvCw,364,374,validate
square dancing,Q5-ga8YKeCs,46,56,validate
skiing mono,Q5Guq6bz2aI,0,10,validate
playing drums,Q5IgRBnU68I,92,102,validate
lawn mower racing,Q5J7Jm0dRaM,83,93,validate
arranging flowers,Q5M88_07AFE,9,19,validate
side kick,Q5T7Lwa5jY8,0,10,validate
sled dog racing,Q5X1KOrVN0g,269,279,validate
dunking basketball,Q5X6YDJzAkA,108,118,validate
blowing glass,Q5YXwZAe4i0,140,150,validate
picking fruit,Q5z0Myv3pCM,307,317,validate
eating carrots,Q6-wFZOJIVk,48,58,validate
playing rubiks cube,Q65drXnny-Y,85,95,validate
applying cream,Q6EWIIHwOHw,196,206,validate
playing violin,Q6G3SqUU3w0,134,144,validate
skiing crosscountry,Q6GXxUkEocQ,56,66,validate
playing kickball,Q6JGXBJFfP4,60,70,validate
drawing,Q6JHXVWsxIM,295,305,validate
shot put,Q6Pa4LpfK6Q,4,14,validate
cutting pineapple,Q6RhN0yGdL4,12,22,validate
parasailing,Q6TJR014cgY,19,29,validate
playing cello,Q6UmdmmUqZk,134,144,validate
flying kite,Q6WxIy2rUmI,23,33,validate
tying bow tie,Q6jE7bLdW1U,78,88,validate
waxing legs,Q6u0BXr6ftU,170,180,validate
busking,Q7cvPbznwjE,69,79,validate
tickling,Q7zjkUBCjfk,2,12,validate
burping,Q80s-wLw6kA,14,24,validate
calculating,Q83Obfzgr-s,131,141,validate
watching tv,Q872ItQEsNA,2,12,validate
tagging graffiti,Q8FlLIyZF50,4,14,validate
building lego,Q8G6RF2qNCU,149,159,validate
falling off chair,Q8LB1AIRTUs,0,10,validate
moon walking,Q8QBt1r-oM8,0,10,validate
waxing legs,Q8_JaCpYq7k,35,45,validate
exercising with an exercise ball,Q8i0BouYlZc,0,10,validate
shuffling feet,Q8rks-9jUuI,28,38,validate
climbing ladder,Q95YCBZ8Mrs,14,24,validate
diving cliff,Q97Zwov8s4k,46,56,validate
hurdling,Q99scMw_PH8,13,23,validate
ironing hair,Q9hbzNm8kPU,17,27,validate
arguing,Q9hlKBj6YsY,49,59,validate
parasailing,Q9jxMHtN478,163,173,validate
grooming dog,Q9mt0lJjQUA,105,115,validate
jogging,QA-qD1kcfqQ,9,19,validate
bookbinding,QA4QYXc-gcg,175,185,validate
playing harp,QAJfLmEUqX8,0,10,validate
using puppets,QAKw_-lfHyU,83,93,validate
photobombing,QAX9AwQKORM,84,94,validate
crossing eyes,QA_HgRvVBwk,1,11,validate
petting cat,QAaZ7ECPO_w,6,16,validate
sucking lolly,QAjpzvJ2tb8,141,151,validate
head stand,QApMhe6hZIY,1,11,validate
building cabinet,QAq91qgZ6GI,43,53,validate
playing flute,QAs8dUX9q04,18,28,validate
hockey stop,QAuw-VpnKYM,167,177,validate
sneezing,QAwvWfn9WVc,0,10,validate
sanding floor,QAzcfky6V40,5,15,validate
throwing water balloon,QB9Persu1KM,23,33,validate
making tea,QBDPTlvgXxc,163,173,validate
land sailing,QBF9YZ2diWE,36,46,validate
blasting sand,QBTmr9agl88,166,176,validate
cooking egg,QBeTdk88-4s,204,214,validate
playing gong,QBv-6FXcXYk,37,47,validate
assembling computer,QBzPye0cuD8,86,96,validate
waxing legs,QC5Zscj3reE,16,26,validate
walking through snow,QC6-ighlOgA,2,12,validate
writing,QCPs9ZYEjv8,28,38,validate
pull ups,QCWm8MqlUO0,5,15,validate
mushroom foraging,QCXhZJYkF9E,209,219,validate
playing laser tag,QCiuchW6YsM,26,36,validate
surfing crowd,QCkMxTt829k,4,14,validate
throwing water balloon,QCqtopp6q8c,11,21,validate
scuba diving,QCt-mWEXJuA,115,125,validate
clean and jerk,QCuVXY2xld0,4,14,validate
winking,QDB_XbYGa1k,12,22,validate
bottling,QDSPtqQUrvc,0,10,validate
blowdrying hair,QDUZ4L9gpP8,317,327,validate
mountain climber (exercise),QDdsVIUmP10,2,12,validate
bottling,QDygiN5cmjU,19,29,validate
making a cake,QEUdjS3DTKc,4,14,validate
petting cat,QEWH30i14hA,1,11,validate
climbing ladder,QEZFGUhmZlc,7,17,validate
contact juggling,QEaU8U5ZfvU,81,91,validate
waiting in line,QEgrlI9t7Pk,3,13,validate
eating hotdog,QEi5WRZBtVc,243,253,validate
dunking basketball,QEzuXXYwOCU,11,21,validate
riding mule,QFOSaWORFZE,88,98,validate
tapping pen,QFTvBe4R_o0,7,17,validate
scuba diving,QFoYkiUBA2E,192,202,validate
juggling soccer ball,QFqLXeLwYlE,2,12,validate
smoking hookah,QFvyRqBPAV0,43,53,validate
sign language interpreting,QFxK3TAbL4g,15,25,validate
doing laundry,QG3Q87fxOoE,110,120,validate
bodysurfing,QGBTZHuBaU4,0,10,validate
playing polo,QGMoV5MQZfU,5,15,validate
playing squash or racquetball,QGlOiSMAzLA,128,138,validate
slacklining,QGxJmrPFgU0,13,23,validate
canoeing or kayaking,QH91U0Rj5Q8,99,109,validate
bowling,QHAQnu7Vg0A,0,10,validate
making jewelry,QHA_q1GT_2w,37,47,validate
swing dancing,QHDCIL_e1sM,106,116,validate
dancing ballet,QHIWw6iW1Tg,2337,2347,validate
sailing,QHOBqzmiktk,1443,1453,validate
ripping paper,QHPi6drsz5s,5,15,validate
making snowman,QHlZ4ralgSQ,43,53,validate
presenting weather forecast,QHuP1FJ3CYQ,2,12,validate
clam digging,QHv9pKuAQfE,132,142,validate
braiding hair,QI7PgvvHJOI,174,184,validate
bandaging,QIG91tXrTPo,24,34,validate
steer roping,QISRKE2sgGE,15,25,validate
talking on cell phone,QIgGngWVLq4,2,12,validate
getting a tattoo,QIhOLgMBsdE,5,15,validate
getting a piercing,QIhZjPTj3HQ,12,22,validate
jumping jacks,QJ2b06Dr_-s,5,15,validate
folding napkins,QJ5INsrj2ws,23,33,validate
feeding birds,QJSwBNxKYqg,120,130,validate
ironing hair,QJkw8hqHgMs,248,258,validate
playing piano,QK0rpdpN8oc,87,97,validate
unloading truck,QKHEnqj8CH0,4,14,validate
peeling apples,QKHKdfrDAKw,57,67,validate
faceplanting,QKLzV0DIa6Y,0,10,validate
bottling,QKaaGLRmbxQ,19,29,validate
belly dancing,QKcFjvFw2GM,124,134,validate
picking fruit,QKinmK5sZRY,42,52,validate
directing traffic,QKkjzCSXDO4,29,39,validate
playing hand clapping games,QKzh-fPZMSk,22,32,validate
waxing legs,QLG7JT6SrXo,72,82,validate
capsizing,QLItyuXQdQI,0,10,validate
brushing teeth,QLMiv2Sd_zI,1,11,validate
waiting in line,QLNTgn2yR_c,7,17,validate
embroidering,QLNszf39dbM,253,263,validate
bottling,QLQsIQWKZMo,21,31,validate
tagging graffiti,QLetV8C67GU,6,16,validate
shuffling feet,QM8B4w0A2gM,2,12,validate
hitting baseball,QM8lUJ_weLo,2,12,validate
pillow fight,QMRD1xM-vZ0,123,133,validate
arranging flowers,QMRW_j6up_Q,0,10,validate
backflip (human),QMn4a6nOPPg,51,61,validate
mushroom foraging,QNY_zQoxdKU,26,36,validate
feeding birds,QNaQ_nXoqCQ,80,90,validate
yarn spinning,QNcH-ClA09Q,0,10,validate
making paper aeroplanes,QNnEXuY6N4A,54,64,validate
using bagging machine,QNptsvAZV-8,55,65,validate
shaking hands,QOM150zDin4,5,15,validate
breading or breadcrumbing,QOYJmWzXmRc,182,192,validate
playing ukulele,QOjLyBwJ3WI,144,154,validate
fixing bicycle,QOzHi-zrZJ8,93,103,validate
drumming fingers,QP3DGk8L1JU,119,129,validate
dining,QP8W1-LCwIA,187,197,validate
fencing (sport),QPMJ6FwFiWc,0,10,validate
folding clothes,QPRkGPsclhs,35,45,validate
wading through mud,QPc71BSuXQg,32,42,validate
rock scissors paper,QPrLjt8A32M,119,129,validate
playing trombone,QQ2nuj4eNps,16,26,validate
decorating the christmas tree,QQ3r4c6MXm4,54,64,validate
feeding birds,QQ7ndgQPXa0,16,26,validate
long jump,QQEhynk6w8w,0,10,validate
shuffling cards,QQG8DajfNGw,29,39,validate
inflating balloons,QQJ7gU1Ggn4,37,47,validate
using segway,QQTUQu4emh8,145,155,validate
planing wood,QR9hVL5-dtk,2126,2136,validate
riding unicycle,QRGX-emNGKU,2,12,validate
blowdrying hair,QRYYek2HHcg,19,29,validate
waving hand,QRdhsPD3bkU,0,10,validate
rock climbing,QSpTOf3cl20,54,64,validate
gymnastics tumbling,QSy9EaDLGto,261,271,validate
feeding goats,QT1_lkv_2dI,1,11,validate
using inhaler,QT4BDJL1u5E,17,27,validate
snatch weight lifting,QTH4YibFUco,2,12,validate
shaking head,QTL7QMCDWYs,16,26,validate
throwing tantrum,QTLQREPuJYA,16,26,validate
golf chipping,QTOaEVeoCRE,177,187,validate
parasailing,QTSEn7ENcTk,4,14,validate
separating eggs,QTVgqJRrf1I,47,57,validate
smoking hookah,QTgKxez0nck,83,93,validate
dodgeball,QThyhvuRfCM,2,12,validate
riding snow blower,QTkTQFZdOLM,423,433,validate
wrapping present,QTlNe4bh1KU,22,32,validate
assembling bicycle,QTmsj_RD7qQ,27,37,validate
biking through snow,QTuSXrQbLzA,59,69,validate
cumbia,QTzxUW0nRuQ,160,170,validate
bending back,QU7V8yF0XbI,24,34,validate
hammer throw,QUDwmtWasXA,0,10,validate
texting,QUQbt5T6_As,65,75,validate
visiting the zoo,QUTbmdLROC0,0,10,validate
snorkeling,QUaa3UigXYE,6,16,validate
bungee jumping,QUaeK7qOxfc,59,69,validate
playing dominoes,QUmCyHSFKlY,35,45,validate
finger snapping,QUxn66EnWPg,111,121,validate
counting money,QV0CqB8sArQ,18,28,validate
fidgeting,QV8enKqgJr8,25,35,validate
watching tv,QVljIUUGfNk,0,10,validate
milking cow,QVygizGIC3M,4,14,validate
bulldozing,QW9sL97S4Pw,35,45,validate
doing laundry,QWCmQJzTdHQ,4,14,validate
cleaning shoes,QWZU384dsmc,82,92,validate
curling (sport),QX82xCMYtm4,43,53,validate
playing lute,QXKuMpINIYI,0,10,validate
repairing puncture,QXP-xTRcNwk,4,14,validate
playing beer pong,QXYDO_XHDpY,16,26,validate
bathing dog,QYE8rVl8kNY,14,24,validate
riding elephant,QYKo9XWgckk,75,85,validate
checking tires,QYUfBbqtnjI,35,45,validate
kicking soccer ball,QYplTSs2Orw,4,14,validate
riding mechanical bull,QYx2LdDz82M,4,14,validate
shaping bread dough,QZIUiQuzzg8,155,165,validate
springboard diving,QZSt7HbrFQs,3,13,validate
chiseling stone,QZcEjTg73cc,33,43,validate
carving ice,QZjy8QqsuIM,62,72,validate
trimming trees,Q_F85_VgKwM,45,55,validate
swimming breast stroke,Q_F8YU0vWOA,52,62,validate
washing dishes,Q_Jp3P6lNXg,15,25,validate
tiptoeing,Q_PodEYRXIU,0,10,validate
springboard diving,Q__vnBY8YP8,10,20,validate
swing dancing,Qa79Ms2Z_Y8,76,86,validate
grooming dog,QaHJ6eFh-NM,5,15,validate
opening bottle (not wine),QaMVXnQzHZA,29,39,validate
shining shoes,QaQOaR5qEp8,0,10,validate
shining flashlight,QaT1100WuNg,40,50,validate
playing laser tag,Qa_ta5utzJY,7,17,validate
busking,QagEOcEXquE,203,213,validate
playing paintball,QagHpThX2DY,181,191,validate
cumbia,QaoWlNPIOYM,201,211,validate
frying vegetables,Qax4NxHP0s4,67,77,validate
ironing,QaxxGodyTf4,1,11,validate
triple jump,QazCIdhmtFw,0,10,validate
trimming or shaving beard,Qb8vHltpctg,110,120,validate
clean and jerk,Qb9h6BV5NAY,12,22,validate
climbing ladder,QbCFZ-zcBrY,22,32,validate
paragliding,QbCaxcsWm2U,60,70,validate
wrestling,QbDMgHWwt_s,28,38,validate
washing dishes,QbEYgtJAbao,67,77,validate
sleeping,QbIiMbp_CSQ,17,27,validate
answering questions,Qbo_tnzfjOY,18,28,validate
ice climbing,QbrpfROYtkw,43,53,validate
longboarding,QbsTDXwpqt8,0,10,validate
swimming butterfly stroke,Qbv2wyo04wg,0,10,validate
cutting pineapple,Qc0LTe6JEDw,2,12,validate
breaking boards,Qc6JMjLDNqE,22,32,validate
rock climbing,QcDgl-bCVjg,46,56,validate
eating chips,QcVuxQAgrzU,7,17,validate
zumba,QcXdaGEK9yU,144,154,validate
putting on eyeliner,Qc_sm-FPGbk,29,39,validate
roasting pig,QcbIDl6BeF4,5,15,validate
unboxing,Qch4hbEobMU,1,11,validate
changing wheel (not on bike),Qclgk1JA0Ug,23,33,validate
building shed,QcyeolekpvA,113,123,validate
surfing crowd,QdB0tUud9ww,9,19,validate
singing,QdO7zDjMsew,209,219,validate
playing paintball,QdPCdXW7zIw,5,15,validate
spinning poi,Qdf6HqPOKVE,66,76,validate
playing beer pong,QdmEOv6NGeo,229,239,validate
changing gear in car,Qdn4qBGBYWY,22,32,validate
making bubbles,Qe8ehzy0cGE,58,68,validate
contorting,QeBy7toBppY,0,10,validate
playing rubiks cube,QeaRYWJeSC4,4,14,validate
jaywalking,QejQsHnVDhs,38,48,validate
smoking,QevVVXyKMBI,120,130,validate
eating spaghetti,Qf4J_EpGHf8,7,17,validate
smelling feet,QfDYDZEhAKg,0,10,validate
skiing crosscountry,QfEicujNqVE,40,50,validate
bending back,QfKiPxghxmw,3,13,validate
flying kite,QfNv-NxsWfc,62,72,validate
drooling,Qg9NVmJTelo,44,54,validate
steer roping,QgFNh6Bx0Xs,47,57,validate
whistling,QgQHZljOzwg,15,25,validate
bottling,QgZC7Owv5xU,0,10,validate
playing ocarina,QgZYEliZVEE,54,64,validate
contorting,QgeZZyYoAZw,30,40,validate
shaking head,QgfU7uV6dXg,111,121,validate
pumping gas,Qgl-JnwzE8Y,73,83,validate
shooting goal (soccer),QgzJW2EWJK8,2,12,validate
planting trees,QhFjrzvavEY,61,71,validate
throwing tantrum,QhT98YrCFYM,33,43,validate
archery,QhVGsWEIVOE,0,10,validate
breakdancing,QhVOLj6rMXk,235,245,validate
cooking sausages (not on barbeque),QhWJ4lNowjU,253,263,validate
calculating,QhXFLT0c7sw,105,115,validate
using remote controller (not gaming),QhZVBgjK3tA,18,28,validate
throwing axe,QhaLVgqPWJM,2,12,validate
cheerleading,Qho_d5jmiE4,28,38,validate
hugging baby,QhukfJ-ndKA,0,10,validate
winking,Qi9Qcdo4cm4,0,10,validate
throwing water balloon,QiP7SQoc5hE,28,38,validate
crawling baby,QiXNmz5OzR0,71,81,validate
clapping,Qif36pZVg6g,14,24,validate
cutting watermelon,Qiu0iw1ebhE,26,36,validate
installing carpet,Qk0kawg9WYA,464,474,validate
swimming backstroke,QkG03wZh7ew,34,44,validate
driving car,QkLN_QBF1hI,174,184,validate
person collecting garbage,Qkgl4abDL3Q,34,44,validate
reading book,QkrG-ZIm2gQ,325,335,validate
driving car,QkrGbf1ejIA,105,115,validate
pumping fist,QlA7I_yn6rk,83,93,validate
making jewelry,QlWP1QVedio,110,120,validate
playing keyboard,QlZmM24toa4,29,39,validate
skiing slalom,QlfjhINUcyI,19,29,validate
ironing,QlheJahkSpA,58,68,validate
bottling,QmANfJQ41E8,42,52,validate
weaving fabric,QmLx47IfwLg,10,20,validate
tightrope walking,Qm_kszU75Ds,476,486,validate
changing wheel (not on bike),Qma-RxooUgc,0,10,validate
shot put,Qmb0fvcQPjI,31,41,validate
cooking sausages (not on barbeque),QnDtQwrUeFo,56,66,validate
eating doughnuts,QnYVgrlBYpw,78,88,validate
coloring in,QnjsMmgLqxk,293,303,validate
raising eyebrows,QnqLXeeg0y4,0,10,validate
staring,QoPhUy49Eus,0,10,validate
grooming dog,QoYMzFDwgcY,33,43,validate
building shed,QobwhkLFAGk,97,107,validate
making the bed,Qol81g7sOz4,18,28,validate
bench pressing,QoyIT1L54Ks,4,14,validate
knitting,QpC-rZE2FAE,303,313,validate
playing cello,QpNVY7HA8tQ,234,244,validate
longboarding,QpX-50vL6PQ,30,40,validate
cleaning shoes,QpXaqcjW9_I,50,60,validate
hurdling,QpmUBKcM-S4,7,17,validate
marriage proposal,Qq3vw5A7jD4,129,139,validate
sword swallowing,Qq5z1RoG7f8,16,26,validate
playing organ,QqBS6yJuBog,0,10,validate
training dog,QqEUyMzRR7s,125,135,validate
writing,QqFQduCGw0c,44,54,validate
cutting nails,Qqd4ejMPk7g,5,15,validate
raising eyebrows,Qqe8Ma6N7cs,22,32,validate
tossing coin,QqgpVkEGNLs,14,24,validate
applauding,QqlTEhzK_Gw,15,25,validate
tie dying,QqwA7Y8BbzE,1792,1802,validate
playing poker,Qr3voFLGqmI,189,199,validate
eating chips,QrOxV5IYj0M,32,42,validate
jumping into pool,QrQ_daVVOJE,27,37,validate
playing with trains,QriRqVkpO_I,40,50,validate
karaoke,QrvKzmwhFKo,2,12,validate
blowing glass,Qs8GQQ5y1Pk,1,11,validate
photobombing,QtAeHP6NeFI,0,10,validate
eating watermelon,QtKdUpUxWjo,13,23,validate
frying vegetables,QtdV9n6Q5-M,190,200,validate
polishing metal,QtrShBu6bqA,102,112,validate
spelunking,Qu7DMQMsTTk,0,10,validate
cartwheeling,Qu8k1K5KiF4,33,43,validate
lock picking,QuOzK5djxk8,11,21,validate
raising eyebrows,Qu_3YrtO5HY,6,16,validate
headbutting,Qub8t8_s4Vw,22,32,validate
hopscotch,Qv8artJCOzs,7,17,validate
kissing,Qw-slbWE8Bs,19,29,validate
playing hand clapping games,QwHuvG2hj-s,6,16,validate
throwing discus,QwRfh1dBPGg,1,11,validate
card stacking,QwT7EzCiomU,32,42,validate
making a cake,Qwx8eViwCYo,103,113,validate
writing,QwxUvhD4ImM,160,170,validate
scrambling eggs,QxEW91DTf6I,60,70,validate
staring,QxIpsfFwvrU,1,11,validate
cheerleading,QxNcjUXEGlw,214,224,validate
petting animal (not cat),QxQ1tua9D_8,46,56,validate
wood burning (art),QxTwaik-G_s,8,18,validate
bodysurfing,QxXg5-gKH6I,6,16,validate
air drumming,QxZ5kYEJWxw,4,14,validate
throwing ball (not baseball or American football),Qxd-kxYDP6I,66,76,validate
playing trombone,QxtqFjvbeKM,321,331,validate
doing jigsaw puzzle,Qxx2JJE9Ev4,0,10,validate
long jump,QyMTEHd-VCc,4,14,validate
snowkiting,QyiF_GaooDg,3,13,validate
adjusting glasses,QynQon4trm0,218,228,validate
dunking basketball,Qz7hJlynWZI,4,14,validate
sticking tongue out,QzTjbjRdBBg,5,15,validate
doing laundry,QzXRtJjzjzE,0,10,validate
applying cream,QzZDEzM2uZA,8,18,validate
playing scrabble,Qzgb4tc4NB0,0,10,validate
karaoke,Qzm76bnTSDA,6,16,validate
blowing out candles,R-3sEFUy18Y,12,22,validate
bowling,R-BfixOEL68,11,21,validate
curling hair,R-HzdNGVR5M,230,240,validate
squat,R-Z_9ea9vHw,4,14,validate
tightrope walking,R-eosTGpVm4,1,11,validate
sailing,R-icd8119D4,26,36,validate
making balloon shapes,R-oEd8XIj-I,188,198,validate
playing cello,R0HmDcyCqFU,161,171,validate
peeling potatoes,R0JT0NQP4XY,3,13,validate
ice fishing,R0MCgJnTpgo,0,10,validate
blasting sand,R0PvkI2BADo,94,104,validate
smoking hookah,R0WAjDxWI6o,0,10,validate
putting on eyeliner,R0pMUsmKzow,339,349,validate
clean and jerk,R12ni65k4pc,10,20,validate
lighting fire,R1eBzDiUqbk,219,229,validate
cracking neck,R1mSKjNJYrg,4,14,validate
casting fishing line,R1qA-jgFQ5c,233,243,validate
javelin throw,R2DEup8-d0c,2,12,validate
riding mechanical bull,R2MbriiBVXA,80,90,validate
shining shoes,R2Mnj9UIqnk,226,236,validate
rock scissors paper,R2PvURMwrfU,0,10,validate
playing harp,R2grKx8hzkk,3,13,validate
using circular saw,R2hgS9WW45I,16,26,validate
tying bow tie,R2o4VNhHN0Q,35,45,validate
making the bed,R2qr1w7TWpU,4,14,validate
playing badminton,R2rFq0iwMjQ,330,340,validate
making cheese,R34r4l4IEIE,23,33,validate
tasting wine,R39moOcJs78,34,44,validate
cartwheeling,R3CPvvTKDIY,12,22,validate
playing field hockey,R3L1qwjs5jw,9,19,validate
playing ocarina,R3Nm5rOuqgs,33,43,validate
scrapbooking,R3QbUIYUCuo,106,116,validate
shining flashlight,R3ZJTzoGWMM,354,364,validate
breathing fire,R3donoKQtvo,6,16,validate
situp,R4-L6B2frhM,6,16,validate
clay pottery making,R49mfRGJNN4,34,44,validate
exercising with an exercise ball,R4QjeCYxQ8U,0,10,validate
visiting the zoo,R4SXfJo8a7g,204,214,validate
playing keyboard,R4cQqmn4d4c,0,10,validate
poking bellybutton,R4jiNoJFPVw,2,12,validate
running on treadmill,R4l6hWmfKqM,6,16,validate
playing volleyball,R4zHk1cq210,17,27,validate
mopping floor,R547-iOgb6g,29,39,validate
laughing,R559estVW2Y,26,36,validate
ice fishing,R56QKB2Lg3A,9,19,validate
chiseling stone,R58Lhgtq91w,191,201,validate
riding a bike,R5CNZTilvcU,19,29,validate
playing tennis,R5CWAwtijVI,1618,1628,validate
laying tiles,R5Cxx6Mr4c4,44,54,validate
smoking pipe,R5NmJB0lGmI,10,20,validate
chewing gum,R5XMsI-vAgk,711,721,validate
massaging legs,R5YXZrem5wU,436,446,validate
putting on lipstick,R5eN357NL40,38,48,validate
washing hair,R5hJENNOHeU,290,300,validate
making horseshoes,R5t8hglZc2g,125,135,validate
snowkiting,R62cDqjv5Vw,2,12,validate
blowing bubble gum,R6CTjA780Ik,239,249,validate
using bagging machine,R6RdlEqrQQQ,70,80,validate
talking on cell phone,R6TE4hCYtt8,10,20,validate
using segway,R6llTwEh07w,0,10,validate
throwing discus,R6o-RkFMTKE,1,11,validate
clean and jerk,R6pk7NDa7Mw,15,25,validate
steer roping,R6s9Dla6twc,0,10,validate
doing nails,R78iRwHBkQM,22,32,validate
playing volleyball,R7ClKLBfjuk,42,52,validate
hugging (not baby),R7PE7pvNATI,12,22,validate
historical reenactment,R7PXIX_YWJg,131,141,validate
clay pottery making,R7VkMTAPjMc,6,16,validate
assembling computer,R7bbf11KYd8,274,284,validate
making paper aeroplanes,R7qEUrtbvsM,9,19,validate
waxing chest,R7xFe2ODfRs,3,13,validate
snowkiting,R8CmUVjUbrY,145,155,validate
raising eyebrows,R8PjqBmvmwU,0,10,validate
whistling,R8T2qwZt_Ng,53,63,validate
